src,tgt
Ethernet 接口 ：,Ethernet interface :
共享方式 ：,Share through :
最大 GID ：,Maximum GID :
最大 UID ：,Maximum UID :
最小 GID ：,Minimum GID :
最小 UID ：,Minimum UID :
更改接口配置,Changing interface configuration
并口连接,Parallel port connection
点到点连接,Point-to-point connection
更改网络位置,Changing network location
覆盖吗 ？,Overwrite it ?
保存位置,Save location
配置网卡,Configure a network interface
接口,INTERFACE
邮件代理,Mail agent
获取邮件,Mail fetcher
图形登录管理器,Graphical login manager
防火墙,Firewall
计算机活动日志,Computer activity logger
垃圾邮件过滤器,Spam filter
学校管理平台,School management platform
OEM 配置管理器,OEM configuration manager
多路终端,Terminal multiplexor
RPC 映射器,RPC mapper
逻辑卷管理,Logical volume management
CPU 频率管理器,CPU Frequency manager
虚拟机管理,Virtual Machine management
运行级别,Runlevel
指定网络,Specify network
启用 NTP,Enabling NTP
新建组,New group
组名,Group name
登录名,Login name
ISDN 连接,ISDN connection
不要移除账户,Don 't Remove Account
GNOME 终端手册,GNOME Terminal Manual
2000年5月,May 2000
终端应用程序,terminal application
启动 GNOME 终端,Starting GNOME Terminal
配置文件名,profilename
在 配置文件名 文本框中输入新配置文件名 。,Type the new profile name in the Profile name text box .
在 URL 上右键点击打开一个快捷菜单 。,Right-click on the URL to open a popup menu .
字体大小,Text Size
要更改终端标题,To Change the Terminal Title
要恢复您的终端,To Recover Your Terminal
配置文件名,Profile name
终端响铃,Terminal bell
初始标题,Initial title
黑字浅黄背景,Black on light yellow
白底黑字,Black on white
灰字黑底,Gray on black
绿字黑底,Green on black
白字黑底,White on black
滚动,Scrolling
输出时滚动,Scroll on output
兼容性,Compatibility
终端文字的默认颜色,Default colour of text in the terminal
终端标题,Title for terminal
删除键效果,Effect of the Delete key
将当前标签页左移的加速键 。,Accelerator to move the current tab to the left .
将当前标签页右移的加速键 。,Accelerator to move the current tab to the right .
黑底灰字,Grey on black
新建标签页,New Tab
切换到下个标签页,Switch to Next Tab
标签页左移,Move Tab to the Left
标签页右移,Move Tab to the Right
漂移标签页,Detach Tab
切换到标签页 1,Switch to Tab 1
切换到标签页 2,Switch to Tab 2
切换到标签页 3,Switch to Tab 3
切换到标签页 4,Switch to Tab 4
切换到标签页 5,Switch to Tab 5
切换到标签页 6,Switch to Tab 6
切换到标签页 7,Switch to Tab 7
切换到标签页 8,Switch to Tab 8
切换到标签页 9,Switch to Tab 9
切换到标签页 10,Switch to Tab 10
切换到标签页 11,Switch to Tab 11
切换到标签页 12,Switch to Tab 12
删除配置文件,Delete Profile
保存终端配置到文件,Save the terminal configuration to a file
打开菜单栏,Turn on the menubar
关闭菜单栏,Turn off the menubar
角色,ROLE
配置文件名,PROFILE-NAME
设置终端标题,Set the terminal title
标题,TITLE
目录名,DIRNAME
放大,ZOOM
GNOME 终端模拟器,GNOME Terminal Emulator
方块,Block
I-型,I-Beam
退出终端,Exit the terminal
替换原始标题,Replace initial title
保持原始标题,Keep initial title
配置文件 ID,PROFILEID
缩放比例,ZOOMFACTOR
2003年1月,January 2010
当前,current
Gion 图标主题,Gion Icon Theme
Dropline Neu ! 图标主题,Dropline Neu ! Icon Theme
十字架,Crux
大字体,Large Print
优化工具,Tweak Tool
GNOME Shell 未运行,Shell not running
Shell 主题,Shell theme
选择主题,Select a theme
欢迎,welcome
显示文件,Reveal File
文件接收完成,File reception complete
字典查阅,Dictionary Look up
字典项,Dictionary entry
无法连接到 GConf,Unable to connect to GConf
正在保存文件 ...,Saving file …
软盘格式化程序,Floppy Formatter
正在校验格式 ...,Verifying the format ...
正在校验格式 ... 完成,Verifying the format ... Done
无法格式化,Cannot Format
卷标名不正确,Incorrect volume name
内存不足 。,Not enough memory .
过滤器日志,Filter log
监视当前日志,Monitor Current Log
Gnome-VFS 错误 。,Gnome-VFS Error .
ISO 9660 卷,ISO 9660 Volume
AFFS 卷,AFFS Volume
AFS 网络卷,AFS Network Volume
CD-ROM 驱动器,CD-ROM Drive
EncFS 卷,EncFS Volume
Ext2 Linux 卷,Ext2 Linux Volume
Ext3 Linux 卷,Ext3 Linux Volume
MSDOS 卷,MSDOS Volume
BSD 卷,BSD Volume
FUSE 卷,FUSE Volume
MacOS 卷,MacOS Volume
CDROM 卷,CDROM Volume
JFS 卷,JFS Volume
内存卷,Memory Volume
Minix 卷,Minix Volume
NFS 网络卷,NFS Network Volume
Netware 卷,Netware Volume
SuperMount 卷,SuperMount Volume
DVD 卷,DVD Volume
Sun SAM-QFS 卷,Sun SAM-QFS Volume
临时卷,Temporary Volume
Xenix 卷,Xenix Volume
XFS Linux 卷,XFS Linux Volume
XIAFS 卷,XIAFS Volume
CIFS 卷,CIFS Volume
软盘驱动器,Floppy Drive
记忆棒驱动器,Memory Stick Drive
Zip 驱动器,Zip Drive
Jaz 驱动器,Jaz Drive
Pen 驱动器,Pen Drive
一般错误,Generic error
文件太大,File too big
文件未打开,File not open
目录非空,Directory not empty
名字太长,Name too long
协议错误,Protocol error
USB 驱动器,USB Drive
IEEE1394 驱动器,IEEE1394 Drive
根卷,Root Volume
未知卷,Unknown volume
仍然登录,Log In Anyway
取消登录,Cancel Login
默认终端应用程序,Default terminal application
默认组件查看器应用程序,Default component viewer application
HTTP 代理端口,HTTP proxy port
安全 HTTP 代理端口,Secure HTTP proxy port
代理 FTP 的机器名 。,The machine name to proxy FTP through .
FTP 代理端口,FTP proxy port
SOCKS 代理端口,SOCKS proxy port
自动代理配置 URL,Automatic proxy configuration URL
SMB 工作组,SMB workgroup
Ext4 Linux 卷,Ext4 Linux Volume
NILFS Linux 卷,NILFS Linux Volume
凸出,Bulge
动画,Cartoon
切格瓦拉,Che Guevara
热成像,Heat
伪装成热成像色调,Fake heat camera toning
显现,Hulk
底片,Invertion
淡紫,Mauve
拧转,Pinch
拖影,Quark
波形,Waveform
波纹,Ripple
棕褐色,Sepia
棕褐色色调,Sepia toning
索贝尔边缘,Sobel
功夫,Kung-Fu
漩涡,Twirl
眩晕,Vertigo
扭曲,Warp
X光,X-Ray
自动打开路径,Autoopen path
自动运行路径,Autorun path
执行自动打开,Perform autoopen
执行自动运行,Perform autorun
运行打印机程序,Run printer program
运行手写板程序,Run tablet program
卷管理器,Volume Manager
数码相机,Digital Camera
鼠标,Mice
可移动存储,Removable Storage
摄像头,Web Camera
制作数据 C _ D,Make _ Data CD
制作 _ DVD,Make _ DVD
自动运行确认,Auto-Run Confirmation
自动打开确认,Auto-Open Confirmation
相机导入,Camera Import
相片导入,Photo Import
温度单位,Temperature unit :
关于天气,About Weather
新建位置,New Location
今夜,Tonight
明日夜间,Tomorrow night
明天上午,Tomorrow morning
明天下午,Tomorrow afternoon
明晚,Tomorrow evening
一款天气应用,A weather application
Ubuntu-图标,ubuntu-icon
计算机,computer
聊天通知,chat _ notify
聊天回复,chat _ reply
文件管理,file _ management
概览,overview
聊天回复缩略图,chat _ reply _ thumb
美丽-2,beautiful-2
美丽-3,beautiful-3
美丽-1,beautiful-1
美丽-4,beautiful-4
cc-全部,cc-all
Davit Kurniawan 的得奖作品,Winning entry by Davit Kurniawan
亚军 ： Sílvia Mira,Runner up : Sílvia Mira
亚军 ： Ana Rey,Runner up : Ana Rey
聊天回复缩略图 420x308,chat _ reply _ thumb-420x308
谷歌,google
英特尔,intel
摩托罗拉,motorola
甲骨文,oracle
Gnome 年度报告2006,gnome-annual-report-2006
Gnome 年度报告2007,gnome-annual-report-2007
Gnome报告-2009年第二季,gnome-report-2009-Q2
gnome报告-2009年第三季,gnome-report-2009-Q3
Gnome报告-2009年第四季,gnome-report-2009-Q4
Gnome报告-2010年第一季,gnome-report-2010-Q1
Gnome年度报告2008,gnome-annual-report-2008
Gnome年度报告2009,gnome-annual-report-2009
辅助横幅-2012,a11y-banner-2012
法国,fr
日本,jp
英国,uk
辅助徽标,a11y _ logo
应用程序-视图,application-view
应用程序-菜单,application-menu
应用程序-视图-420x263,application-view-420x263
聊天回复,chat-reply
聊天回复-420x264,chat-reply-420x264
概览-420x263,overview-420x263
web-应用,web-app
web-应用-20x263,web-app-420x263
web-缩略图,web-thumb
心-脚,heart _ foot
GUADEC 乐队,the GUADEC team
新的Web页面,NEW WEB PAGE
源代码的可用性,SOURCE CODE AVAILABILITY
截图,SCREENSHOTS
GNOME指导委员会,THE GNOME STEERING COMMITTEE
可用性,Availability
可用性 :,Availability :
文档 ：,Documentation :
关于 BAUM Retec AG,About BAUM Retec AG
关于GUADEC,About GUADEC
关于LogOn,About LogOn
附加资源,ADDITIONAL RESOURCES
关于作者,ABOUT THE AUTHOR
关于译者,ABOUT THE TRANSLATOR
关于No Starch 出版社,ABOUT NO STARCH PRESS
关于GNOME基金会,ABOUT THE GNOME FOUNDATION
关于斯图加特地区发展公司,About Stuttgart Region Development Corporation
关于诺基亚,About Nokia
关于我 控制面板 。,The About Me control panel .
性能,Performance
平台,Platform
程序页面,program page
获取,available
Jakub Pavelek ， 诺基亚,"Jakub Pavelek , Nokia"
社区合作,Community Co-operation
本地免费软件社区,Local Free Software Community
常见问题,FAQ
自由 。,Free .
一个社区,A community
关于Flumotion,About Flumotion
季度报告2010年第三季度,"Quarterly Report Q3 , 2010"
本地化,Localization
GNOME 3主题,GNOME 3 Theming
女性推广计划,Outreach Program for Women
协作,Collabtive
维基团队,team wiki
季度报告 ， 2010年第四季度,"Quarterly Report Q4 , 2010"
GNOME 3 T恤,GNOME 3 T-Shirt
了解更多内容,Learn more
官方公告,official announcement
摄影比赛 wiki 页面,photo competition wiki page
GNOME维基,the GNOME wiki
"Julita Inca , Lima , Peru – 文档 – Phil Bull","Julita Inca , Lima , Peru – Documentation – Phil Bull"
"Anita Reitere , Riga , Latvia – 文档 – Phil Bull","Anita Reitere , Riga , Latvia – Documentation – Phil Bull"
胜者,Winner
创建一个新的,creating a new one
GNOME季度报告 ， 2011年第一季度,GNOME Quarterly report Q1 2011
申请程序,applying for the program
作为一个导师,being a mentor
2011年GNOME蒙特利尔峰会,GNOME Montreal Summit 2011
季度报告 ， 2011年第三季度,"Quarterly Report Q3 , 2011"
这里,here
作者 ： Petr Kovar,by : Petr Kovar
作者 ： Allan Caeg,by : Allan Caeg
字典应用程序,Dictionary application
通知托盘,Notification tray
关机菜单,Power Off menu
我们很高兴地宣布 ：,We are happy to announce that :
见GNOME FOSDEM 2012 ， 2月4日 - 5日,"See GNOME at FOSDEM 2012 , February 4-5th"
AT-SPI2缓存策略,AT-SPI2 cache policy
Igalia标志,Igalia logo
他们是 ：,They are :
文件冲刺,Doc Sprint
GNOME维基,GNOME wiki
GObject的概述,GObject overview
2012年开发者大会,2012 Developer Conference
GUADEC 2012 征集参与者,GUADEC 2012 Call for Participation
拉科鲁尼亚 ， 西班牙,"A Coruña , Spain"
7月26日至29日 ： GUADEC 2012 在西班牙拉科鲁尼亚举行,"July 26 – 29 : GUADEC 2012 in A Coruña , Spain"
程序委员会,program committee
季度报告 ， 2010年第二季度,"Quarterly Report Q2 , 2010"
季度报告 ， 2011年第一季度,"Quarterly Report Q1 , 2011"
季度报告 ， 2009年第四季度,"Quarterly Report Q4 , 2009"
季度报告 ， 2010年第一季度,"Quarterly Report Q1 , 2010"
季度报告 ， 2009年第三季度,"Quarterly Report Q3 , 2009"
季度报告 ， 2011年第二季度,"Quarterly Report Q2 , 2011"
ATK 3 展望,what will become ATK 3
季度报告2011年第四季度,"Quarterly Report Q4 , 2011"
童辉 2011-11-18,Tong Hui 2011-11-18
北京开源PARTY,Beijing Open Party
2011年蒙特利尔峰会,Montréal Summit 2011
作者 ： Emily Gonyer,by : Emily Gonyer
获得GNOME,Getting GNOME
关于如何得到GNOME 3,about how to get GNOME 3
作者 ： Allan Day,Allan Day
2012年女性推广计划,2012 Outreach Program for Women
协作,Collabora
下载,KDE e.V. :
年度总结,facebook
博客链接,Blogroll
导航,globalnav
会议,conference
香港,hongkong
谷歌编程之夏,GSoC
周边,outreach
开发者中心,Developer Center
维基,Wiki
问题追踪系统,Bug Tracker
