src,tgt
確認ボタンのニーモニックラベル,The mnemonic label for the affirmative button
パーティション分割しない,Don 't partition
パーティションスキーム,Partitioning Scheme
未使用領域,Free
論理ボリューム,Logical Volume
LVM2 論理ボリューム,LVM2 Logical Volume
ボリュームグループ,Volume Group
LVM2 ボリュームグループ,LVM2 Volume Group
ローカルストレージ,Local Storage
ログイン中にエラーが発生しました,Error logging in
Ext3 ジャーナリング,Journal for Ext3
BIOS 起動パーティション,BIOS Boot Partition
HP-UX データパーティション,HP-UX Data Partition
HP-UX サービスパーティション,HP-UX Service Partition
FreeBSD ブート ・ パーティション,FreeBSD Boot Partition
FreeBSD データパーティション,FreeBSD Data Partition
FreeBSD スワップ ・ パーティション,FreeBSD Swap Partition
FreeBSD UFS パーティション,FreeBSD UFS Partition
FreeBSD Vinum パーティション,FreeBSD Vinum Partition
FreeBSD ZFS パーティション,FreeBSD ZFS Partition
Apple ZFS パーティション,Apple ZFS Partition
Apple 起動パーティション,Apple Boot Partition
Apple ラベル ・ パーティション,Apple Label Partition
Apple TV リカバリパーティション,Apple TV Recovery Partition
NetBSD スワップ ・ パーティション,NetBSD Swap Partition
NetBSD EFS パーティション,NetBSD FFS Partition
NetBSD LFS パーティション,NetBSD LFS Partition
NetBSD RAID パーティション,NetBSD RAID Partition
ディスクは設計値を超過して酷使されています,DISK IS BEING USED OUTSIDE DESIGN PARAMETERS
ディスクに多くのバッドセクタがあります,DISK HAS MANY BAD SECTORS
ディスクが故障しかけていますblank,DISK FAILURE IS IMMINENTblank
マルチパスドライブに移動,Go to Multipath Device
書き込みキャッシュ :,Write Cache :
回転速度 :,Rotation Rate :
容量 :,Capacity :
接続 :,Connection :
パーティション :,Partitioning :
パラレル ATA,Parallel ATA
シリアル ATA,Serial ATA
ドライバ :,Driver :
ボリュームグループで物理ボリュームの作成中にエラーが発生しました,Error creating PV for VG
停止中,Not Running
部分的に実行中,Partially Running
実行中LVM2 LV State,RunningLVM2 LV State
拡張領域のサイズ :,Extent Size :
ボリュームグループ名を変更,Change the Volume Group name
修復中RAID action,RepairingRAID action
リカバリ中RAID action,RecoveringRAID action
チェック中RAID action,CheckingRAID action
RAID アレイからコンポーネントを取り外す際にエラーが発生しました,Error removing component from RAID Array
RAID アレイのチェック中にエラーが発生しました,Error checking RAID Array
アクション :,Action :
RAID アレイを開始,Bring up the RAID Array
ボリュームのアンマウント中にエラーが発生しました,Error unmounting volume
ボリュームのマウント中にエラーが発生しました,Error mounting volume
LUKS ボリュームのロック中にエラーが発生しました,Error locking LUKS volume
LUKS ボリュームのロック解除中にエラーが発生しました,Error unlocking LUKS volume
ラベルの変更中にエラーが発生しました,Error changing label
論理ボリュームの作成中にエラーが発生しました,Error creating Logical Volume
ボリューム名 :,Volume Name :
パーティション ・ タイプ :,Partition Type :
パーティション ・ ラベル :,Partition Label :
利用可能 :,Available :
マウントポイント : LVM2 LV State,Mount Point : LVM2 LV State
ブート可能,Bootable
書き込み許可,Allow Write
アレイに移動,Go to array
ボリュームをマウント,Mount the volume
ボリュームをアンマウント,Unmount the volume
新規パーティションを作成,Create a new partition
新規論理ボリュームを作成,Create a new logical volume
論理ボリュームを開始,Activate the Logical Volume
ボリューム名を変更,Change the name of the volume
論理ボリュームを削除,Delete the Logical Volume
論理ボリュームを停止,Deactivate the Logical Volume
RAID アレイを作成,Create a RAID array
RAID コンポーネントにパーティションを作成中にエラーが発生しました,Error creating partition for RAID component
RAID コンポーネントのテーブルにパーティションを作成中にエラーが発生しました,Error creating partition table for RAID component
関連項目,Affiliation
注意,Caution
出版社のマーク,Colophon
参照,See
biblioentry.tooltip の参考文献を表示する 。,biblioentry.tooltip View the bibliography entry .
chapter.label . # x2003 ; . # x2002 ; 第 章,chapter.label . # x2003 ; . # x2002 ; Chapter
example.label 例 # x2003 ; 例 # x2002 ; 例,example.label Example # x2003 ; Example # x2002 ; Example
figure.label 図 # x2003 ; 図 # x2002 ; 図,figure.label Figure # x2003 ; Figure # x2002 ; Figure
part.label . # x2003 ; . # x2002 ; パート,part.label . # x2003 ; . # x2002 ; Part
table.label 表 # x2003 ; Table # x2002 ; 表,table.label Table # x2003 ; Table # x2002 ; Table
詳細,More About
スタブ,Stub
不完全,Incomplete
このアプリケーションについて,About Font Viewer
著作権,Copyright
情報,Info
フォントビューアー,Font Viewer
2008年2月,February 2008
エラーのハイライト表示,Error highlighting
強調表示,Highlighting
マスを埋める,Fill Square
強調表示 をクリックする,Click Highlighter
強調表示する,Highlighter
2004年6月,June 2004
新しいゲームを開始する,Starting a New Game
開始時のレベル,Level to Start On
次のブロックを表示する,Preview Next Block
ブロックのイメージ,Block Image
GNOME Hello デモ,GNOME Hello Demo
メッセージ,MESSAGE
位置,GEOMETRY
初期セットアップ,Initial Setup
ローカルアカウントの作成,Create a Local Account
強い,Strong
アカウント作成に失敗,Error creating account
アカウント削除に失敗,Error removing account
さらに …,More …
場所を検索,Search for a location
ありがとうございました,Thank You
写真を撮る ...,Take a photo …
タイムゾーン,Time Zone
GNOME キーリング : GPG エージェント,GNOME Keyring : GPG Agent
GNOME キーリング : PKCS # 11 コンポーネント,GNOME Keyring : PKCS # 11 Component
シークレットストレージサービス,Secret Storage Service
GNOME キーリング : シークレットサービス,GNOME Keyring : Secret Service
SSH 鍵エージェント,SSH Key Agent
GNOME キーリング : SSH エージェント,GNOME Keyring : SSH Agent
あだ名,Surname
クリスチャンネーム,Given Name
ログインのキーリングのロック解除,Unlock Login Keyring
キーリングのロック解除,Unlock Keyring
秘密鍵のロック解除,Unlock private key
証明書のロック解除,Unlock certificate
公開鍵のロック解除,Unlock public key
プレイするパズル,The puzzle in play
ケシ,Poppy
トレイル,Trail
運命,Fortune
道化師,Fool
ソロモン,Solomon
クレオパトラ,Cleopatra
サメ,Shark
パズル大会,Pennant Puzzle
イサカ,Ithaca
バルト海,Baltic Sea
アメリカンパイ,American Pie
渋滞,Traffic Jam
チャレンジパック,Challenge Pack
スキルパック,Skill Pack
次のパズル,Next Puzzle
パズル :,Puzzle :
GNOME 上海,Mahjongg
ジッグラトmahjongg map name,The Zigguratmahjongg map name
三目並べmahjongg map name,Tic-Tac-Toemahjongg map name
上級,Difficult
ヒント,Hint
メインゲーム :,Main game :
ログアウト,Logout
最近使用したアプリケーション,Run Application
GNOMEメインメニュー,GNOME Main Menu
GNOMEメインメニュー,The GNOME Main Menu
ネットワーク : なし,Network : None
クリックしてネットワークを設定する,Click to configure network
ネットワーク : なし,Networ _ k : None
ネットワーク : なし,Networ _ k : GSM
GNOMEメインメニューファクトリ,GNOME Main Menu Factory
ネットワーク : なし,Networ _ k : CDMA
ドキュメント,New Document
名前の変更 ...,Rename ...
デフォルトのアプリケーションで開く,Open with Default Application
ファイルマネージャで開く,Open in File Manager
利用できないヘルプ,Help Unavailable
私はここにいます !,I ’ m here !
GNOME 向け地図アプリケーション,A map application for GNOME
衛星写真,Satellite
インターネット,Internet
オフィス,Office
メニュー ・ ファイル,Menu file
現在のゲームを継続,Keep Current Game
新しいゲームを開始,Start New Game
再生時間,Running Length
すべてリピート,Repeat All
1曲リピート,Repeat Song
上へ移動する,Move up
左へ移動する,Move left
右へ移動する,Move right
いも虫,Worm
緑色,Green
青色,Blue
紫色,Purple
サービスは利用できません,Service not available
接続後に STARTTLS,STARTTLS after connecting
レルムへのログイン,Log In to Realm
TLS が利用できません,TLS not available
起動させる時間,Time to fire
カテゴリーグループメニューの表示,Show the category group menu
ソフトウェアログ,Software Log
プロジェクトのホームページへアクセス,Project Homepage
ソフトウェア更新履歴ビューア,Software Log Viewer
サービスパック作成者,Service Pack Creator
新規サービスパックの保存,Save New Service Pack
シグネチャURL :,Signature URL :
パッケージ :,Package :
ファイルから検索,Searching by file
名前で検索,Search by name
ファイル名で検索,Search by file name
GNOMEのパッケージマネジャー,Package Manager for GNOME
詳細,More information
今すぐ,Now
ファイルを検索,Searching for file
ネットワークに接続できませんでした,No network connection available
メモリが溢れました,Out of memory
ロックできませんでした,Cannot get lock
安定版,Stable
デーモンの警告,Daemon warning
開始,Starting
キュー待ち,Waiting in queue
実行中,Running
検索中,Querying
情報の取得中,Getting information
ロールバック中,Rolling back
キャンセル処理中,Cancelling
パッケージマネジャーのロック解除待ち,Waiting for package manager lock
認証待ち,Waiting for authentication
削除,Removing
終了処理中,Cleaning up
準備中,Preparing
不明なロールタイプ,Unknown role type
パッケージ名の検索中,Searching for package name
EULAの同意作業中,Accepting EULA
削除のシミュレーション,Simulating the remove
レガシー,Legacy
電源管理,Power management
教育 ・ 教養,Communication
サイエンス,Science
教育 ・ 教養,Documentation
不明なグループ,Unknown group
新規アプリケーションを実行しますか ？,Run new application ?
ログビューア,Log viewer
1時間毎,Hourly
毎日,Daily
毎週,Weekly
無し,Nothing
ソフトウェアレポジトリ,Software Source
ソフトウェア ソース ビューア,Software Source Viewer
作成エラー,Create error
リモートパッケージ配列のファイル名を設定して下さい,Set the remote package array filename
ログアウト,Log Out
内部エラー,Internal error
パッケージマネジャー,Package Manager
時計 アプットマニュアル,Clock Manual
2003,2002
2003,2004
2002年3月,March 2002
時計 アプットマニュアル,Clock Applet Manual
2002年4月,April 2000
時計,Clock
時計 アプレット,Clock Applet
時計 を右クリックする 。,Right-click on the Clock applet .
時刻のコピー,Copy Time
日付のコピー,Copy Date
時計の種類,Clock type
12時間制,12 hour
24時間制,24 hour
UNIX時間,UNIX time
インターネット時間,Internet time
パネル上で右クリックします 。,Right-click on the panel .
時計アプレットのファクトリ,Clock Applet Factory
全日,All Day
天気の情報,Weather Information
コンピュータ時計,Computer Clock
都市名,City Name
都市のタイムゾーン,City Time Zone
時刻 ・ 日付,Time & Date
現在の時刻,Current Time :
北緯,North
南緯,South
時計の書式,Clock Format
天気,Weather
時計に天気を表示する,Show weather in clock
